name,party,BT-Period
Ingo Gädechens,CDU,17
Thomas Gambke,GRÜNE,17
Thomas Gebhart,CDU,17
Michael Gerdes,SPD,17
Alois Gerig,CDU,17
Nicole Gohlke,DIE LINKE.,17
Heinz Golombeck,FDP,17
Ulrike Gottschalck,SPD,17
Michael Groschek,SPD,17
Michael Groß,SPD,17
Astrid Grotelüschen,CDU,17
Annette Groth,DIE LINKE.,17
Florian Hahn,CSU,17
Stephan Harbarth,CDU,17
Jürgen Hardt,CDU,17
Matthias Heider,CDU,17
Mechthild Heil,CDU,17
Rosemarie Hein,DIE LINKE.,17
Frank Heinrich,CDU,17
Rudolf Henke,CDU,17
Ansgar Heveling,CDU,17
Manuel Höferlin,FDP,17
Ingrid Hönlinger,GRÜNE,17
Karl Holmeier,CSU,17
Andrej Hunko,BSW,17
Thomas Jarzombek,CDU,17
Dieter Jasper,CDU,17
Oliver Kaczmarek,SPD,17
Heiner Kamp,FDP,17
Stefan Kaufmann,CDU,17
Uwe Kekeritz,GRÜNE,17
Katja Keul,GRÜNE,17
Roderich Kiesewetter,CDU,17
Memet Kilic,GRÜNE,17
Sven-Christian Kindler,GRÜNE,17
Volkmar Klein,CDU,17
Maria Klein-Schmeink,GRÜNE,17
Axel Knoerig,CDU,17
Lutz Knopek,FDP,17
Pascal Kober,FDP,17
Harald Koch,DIE LINKE.,17
Tom Koenigs,GRÜNE,17
Sebastian Körber,FDP,17
Daniela Kolbe,SPD,17
Jutta Krellmann,DIE LINKE.,17
Oliver Krischer,GRÜNE,17
Agnes Krumwiede,GRÜNE,17
Rüdiger Kruse,CDU,17
Bettina Kudla,CDU,17
Stephan Kühn,GRÜNE,17
Günter Lach,CDU,17
Ulrich Lange,CSU,17
Sabine Leidig,DIE LINKE.,17
Steffen-Claudio Lemme,SPD,17
Ralph Lenkert,DIE LINKE.,17
Ursula Leyen,CDU,17
Stefan Liebich,DIE LINKE.,17
Matthias Lietz,CDU,17
Lars Lindemann,FDP,17
Martin Lindner,FDP,17
Christian Lindner,FDP,17
Carsten Linnemann,CDU,17
Burkhard Lischka,SPD,17
Jan-Marco Luczak,CDU,17
Kirsten Lühmann,SPD,17
Oliver Luksic,FDP,17
Thomas Lutze,SPD,17
Karin Maag,CDU,17
Thomas Maizière,CDU,17
Agnes Malczak,GRÜNE,17
Hans-Georg Marwitz,CDU,17
Andreas Mattfeldt,CDU,17
Ullrich Meßmer,SPD,17
Mathias Middelberg,CDU,17
Cornelia Möhring,DIE LINKE.,17
Gabriele Molitor,FDP,17
Dietrich Monstadt,CDU,17
Niema Movassat,DIE LINKE.,17
Petra Müller,FDP,17
Nadine Müller,CDU,17
Beate Müller-Gemmeke,GRÜNE,17
Philipp Murmann,CDU,17
Ingrid Nestle,GRÜNE,17
Martin Neumann,FDP,17
Manfred Nink,SPD,17
Thomas Nord,DIE LINKE.,17
Konstantin Notz,GRÜNE,17
Aydan Özoğuz,SPD,17
Hermann E. Ott,GRÜNE,17
Michael Paul,CDU,17
Lisa Paus,GRÜNE,17
Jens Petermann,Plos,17
Richard Pitterle,DIE LINKE.,17
Christoph Poland,CDU,17
Eckhard Pols,CDU,17
Lucia Puttrich,CDU,17
Birgit Reinemund,FDP,17
Ingrid Remmers,DIE LINKE.,17
Lothar Riebsamen,CDU,17
Josef Rief,CDU,17
Peter Röhlinger,FDP,17
Tabea Rößner,GRÜNE,17
Erwin Rüddel,CDU,17
Stefan Ruppert,FDP,17
Björn Sänger,FDP,17
Werner Schieder,SPD,17
Tankred Schipanski,CDU,17
Michael Schlecht,DIE LINKE.,17
Frithjof Schmidt,GRÜNE,17
Patrick Schnieder,CDU,17
Christoph Schnurr,FDP,17
Jimmy Schulz,FDP,17
Armin Schuster,CDU,17
Stefan Schwartze,SPD,17
Erik Schweickert,FDP,17
Detlef Seif,CDU,17
Reinhold Sendker,CDU,17
Kathrin Senger-Schäfer,DIE LINKE.,17
Patrick Sensburg,CDU,17
Raju Sharma,DIE LINKE.,17
Carsten Sieling,SPD,17
Werner Simmling,FDP,17
Judith Skudelny,FDP,17
Joachim Spatz,FDP,17
Torsten Staffeldt,FDP,17
Carola Stauche,CDU,17
Frank Steffel,CDU,17
Sonja Steffen,SPD,17
Peer Steinbrück,SPD,17
Dorothea Steiner,GRÜNE,17
Frank-Walter Steinmeier,SPD,17
Dieter Stier,CDU,17
Karin Strenz,CDU,17
Sabine Stüber,DIE LINKE.,17
Alexander Süßmair,DIE LINKE.,17
Kerstin Tack,SPD,17
Peter Tauber,CDU,17
Stephan Thomae,FDP,17
Wolfgang Tiefensee,SPD,17
Serkan Tören,FDP,17
Markus Tressel,GRÜNE,17
Johannes Vogel,FDP,17
Stefanie Vogelsang,CDU,17
Kathrin Vogler,DIE LINKE.,17
Johann Wadephul,CDU,17
Sahra Wagenknecht,BSW,17
Daniela Wagner,GRÜNE,17
Halina Wawzyniak,DIE LINKE.,17
Harald Weinberg,DIE LINKE.,17
Sabine Weiss,CDU,17
Katrin Werner,DIE LINKE.,17
Peter Wichtel,CDU,17
Valerie Wilms,GRÜNE,17
Dagmar Ziegler,SPD,17
Matthias Zimmer,CDU,17
Yvonne Ploetz,DIE LINKE.,17
Ewa Klamt,CDU,17
Christiane Ratjen-Damerau,FDP,17
Holger Krestel,FDP,17
Johanna Voß,DIE LINKE.,17
Ingo Egloff,SPD,17
Stefan Rebmann,SPD,17
Harald Ebner,GRÜNE,17
Till Seiler,GRÜNE,17
Tobias Lindner,GRÜNE,17
Ulrich Schneider,GRÜNE,17
Jörg Polheim,FDP,17
Beate Walter-Rosenheimer,GRÜNE,17
Manfred Todtenhausen,FDP,17
Annette Sawade,SPD,17
Arfst Wagner,GRÜNE,17
Wolfgang Hellmich,SPD,17
Hans-Werner Ehrenberg,FDP,17
Hagen Reinhold,FDP,17
Susanne Kieckbusch,GRÜNE,17
Gerhard Drexler,FDP,17
Michael Luther,CDU,16
Peter Rauen,CDU,16
Fritz Kuhn,GRÜNE,16
Laurenz Meyer,CDU,16
Jens Ackermann,FDP,16
Christian Ahrendt,FDP,16
Peter Albach,CDU,16
Gregor Amann,SPD,16
Niels Annen,SPD,16
Hüseyin-Kenan Aydin,DIE LINKE.,16
Thomas Bareiß,CDU,16
Uwe Barth,FDP,16
Dirk Becker,SPD,16
Günther Beckstein,CSU,16
Karin Binder,DIE LINKE.,16
Lothar Bisky,DIE LINKE.,16
Heidrun Bluhm,DIE LINKE.,16
Volker Blumentritt,SPD,16
Michael Brand,CDU,16
Martina Bunge,DIE LINKE.,16
Martin Burkert,SPD,16
Christian Carstensen,SPD,16
Sevim Dağdelen,BSW,16
Patrick Döring,FDP,16
Werner Dreibus,DIE LINKE.,16
Carl-Christian Dressel,SPD,16
Garrelt Duin,SPD,16
Mechthild Dyckmans,FDP,16
Klaus Ernst,Plos,16
Peter Friedrich,SPD,16
Sigmar Gabriel,SPD,16
Kai Gehring,GRÜNE,16
Edmund Peter Geisen,FDP,16
Martin Gerster,SPD,16
Diana Golze,DIE LINKE.,16
Miriam Gruß,FDP,16
Monika Grütters,CDU,16
Wolfgang Gunkel,SPD,16
Heike Hänsel,DIE LINKE.,16
Britta Haßelmann,GRÜNE,16
Heinz-Peter Haustein,FDP,16
Lutz Heilmann,DIE LINKE.,16
Hans-Kurt Hill,DIE LINKE.,16
Petra Hinz,SPD,16
Priska Hinz,GRÜNE,16
Cornelia Hirsch,DIE LINKE.,16
Elke Hoff,FDP,16
Anton Hofreiter,GRÜNE,16
Inge Höger-Neuling,DIE LINKE.,16
Bärbel Höhn,GRÜNE,16
Franz-Josef Holzenkamp,CDU,16
Anette Hübinger,CDU,16
Lukrezia Jochimsen,DIE LINKE.,16
Hans-Heinrich Jordan,CDU,16
Johannes Jung,SPD,16
Andreas Jung,CDU,16
Franz Josef Jung,CDU,16
Josip Juratovic,SPD,16
Hans-Werner Kammer,CDU,16
Alois Karl,CSU,16
Hakki Keskin,DIE LINKE.,16
Katja Kipping,DIE LINKE.,16
Christian Kleiminger,SPD,16
Ute Koczy,GRÜNE,16
Jan Korte,DIE LINKE.,16
Rolf Koschorrek,CDU,16
Sylvia Kotting-Uhl,GRÜNE,16
Johann-Henrich Krummacher,CDU,16
Jürgen Kucharczyk,SPD,16
Katrin Kunert,DIE LINKE.,16
Andreas G. Lämmel,CDU,16
Karl Lauterbach,SPD,16
Max Lehmer,CSU,16
Paul Lehrieder,CSU,16
Michael Leutert,DIE LINKE.,16
Ingbert Liebing,CDU,16
Michael Link,FDP,16
Helga Lopez,SPD,16
Katja Mast,SPD,16
Ulrich Maurer,DIE LINKE.,16
Horst Meierhofer,FDP,16
Patrick Meinhardt,FDP,16
Dorothee Menzner,DIE LINKE.,16
Matthias Miersch,SPD,16
Philipp Mißfelder,CDU,16
Kornelia Möller,DIE LINKE.,16
Eva Möllring,CDU,16
Jan Mücke,FDP,16
Marko Mühlstein,SPD,16
Carsten Müller,CDU,16
Detlef Müller,SPD,16
Peter Müller,CDU,16
Burkhardt Müller-Sönksen,FDP,16
Wolfgang Neskovic,Plos,16
Thomas Oppermann,SPD,16
Henning Otte,CDU,16
Norman Paech,DIE LINKE.,16
Brigitte Pothmer,GRÜNE,16
Bodo Ramelow,DIE LINKE.,16
Eckhardt Rehberg,CDU,16
Steffen Reiche,SPD,16
Maik Reichel,SPD,16
Elke Reinke,DIE LINKE.,16
Sönke Rix,SPD,16
Jörg Rohde,FDP,16
Johannes Röring,CDU,16
Paul Schäfer,DIE LINKE.,16
Frank Schäffler,FDP,16
Elisabeth Scharfenberg,GRÜNE,16
Annette Schavan,CDU,16
Gerhard Schick,GRÜNE,16
Marianne Schieder,SPD,16
Karl Schiewerling,CDU,16
Konrad Schily,FDP,16
Ingo Schmitt,CDU,16
Volker Schneider,DIE LINKE.,16
Herbert Schui,DIE LINKE.,16
Marina Schuster,FDP,16
Frank Schwabe,SPD,16
Rita Schwarzelühr-Sutter,SPD,16
Petra Sitte,DIE LINKE.,16
Frank Spieth,DIE LINKE.,16
Andreas Steppuhn,SPD,16
Edmund Stoiber,CSU,16
Rainer Tabillion,SPD,16
Kirsten Tackmann,DIE LINKE.,16
Harald Terpe,GRÜNE,16
Jörn Thießen,SPD,16
Florian Toncar,FDP,16
Axel Troost,DIE LINKE.,16
Alexander Ulrich,BSW,16
Christoph Waitz,FDP,16
Kai Wegner,CDU,16
Karl-Georg Wellmann,CDU,16
Wolfgang Wieland,GRÜNE,16
Gert Winkelmeier,DIE LINKE.,16
Elisabeth Winkelmeier-Becker,CDU,16
Hartfrid Wolff,FDP,16
Jörn Wunderlich,DIE LINKE.,16
Martin Zeil,FDP,16
Sabine Zimmermann,DIE LINKE.,16
Brigitte Zypries,SPD,16
Christoph Pries,SPD,16
Clemens Bollen,SPD,16
Hermann-Josef Scharf,CDU,16
Omid Nouripour,GRÜNE,16
Hans Peter Thul,CDU,16
Nicole Maisch,GRÜNE,16
Dieter Steinecke,SPD,16
Stephan Eisel,CDU,16
Bettina Herlitzius,GRÜNE,16
Wolfgang Strengmann-Kuhn,GRÜNE,16
Manuel Sarrazin,GRÜNE,16
Christian Hirte,CDU,16
Thomas Mahlberg,CDU,16
Daniel Volk,FDP,16
Erwin Lotter,FDP,16
Steffen Hultsch,DIE LINKE.,16
Frank Tempel,DIE LINKE.,16
Patrick Kurth,FDP,16
Hermann Otto Solms,FDP,15
Dirk Manzewski,SPD,15
Lale Akgün,SPD,15
Kerstin Andreae,GRÜNE,15
Sabine Bätzing,SPD,15
Daniel Bahr,FDP,15
Sören Bartol,SPD,15
Ernst-Reinhard Beck,CDU,15
Uwe Beckmeyer,SPD,15
Barbara Lanzinger,CSU,15
Cornelia Behm,GRÜNE,15
Veronika Bellmann,CDU,15
Birgitt Bender,GRÜNE,15
Klaus Uwe Benneter,SPD,15
Ute Berg,SPD,15
Christoph Bergner,CDU,15
Rolf Bietmann,CDU,15
Clemens Binninger,CDU,15
Gerd Bollmann,SPD,15
Alexander Bonde,GRÜNE,15
Helge Braun,CDU,15
Monika Brüning,CDU,15
Marco Bülow,Die PARTEI,15
Verena Butalikakis,CDU,15
Gitta Connemann,CDU,15
Helga Daub,FDP,15
Alexander Dobrindt,CSU,15
Martin Dörmann,SPD,15
Vera Dominke,CDU,15
Jutta Dümpe-Krüger,GRÜNE,15
Christian Eberl,FDP,15
Siegmund Ehrmann,SPD,15
Hans Eichel,SPD,15
Karin Evers-Meyer,SPD,15
Georg Fahrenschon,CSU,15
Enak Ferlemann,CDU,15
Hartwig Fischer,CDU,15
Maria Flachsbarth,CDU,15
Klaus-Peter Flosbach,CDU,15
Gabriele Frechen,SPD,15
Otto Fricke,FDP,15
Michael Fuchs,CDU,15
Peter Gauweiler,CSU,15
Roland Gewalt,CDU,15
Eberhard Gienger,CDU,15
Ralf Göbel,CDU,15
Tanja Gönner,CDU,15
Josef Göppel,CSU,15
Ute Granold,CDU,15
Reinhard Grindel,CDU,15
Gabriele Groneberg,SPD,15
Michael Grosse-Brömer,CDU,15
Karl-Theodor Guttenberg,CSU,15
Olav Gutting,CDU,15
Bettina Hagedorn,SPD,15
Holger Haibach,CDU,15
Anja Hajduk,GRÜNE,15
Christoph Hartmann,FDP,15
Michael Hartmann,SPD,15
Uda Heller,CDU,15
Michael Hennrich,CDU,15
Jürgen Herrmann,CDU,15
Petra Heß,SPD,15
Peter Hettlich,GRÜNE,15
Bernd Heynemann,CDU,15
Gabriele Hiller-Ohm,SPD,15
Robert Hochbaum,CDU,15
Thilo Hoppe,GRÜNE,15
Klaas Hübner,SPD,15
Peter Jahr,CDU,15
Klaus Werner Jonas,SPD,15
Bernhard Kaster,CDU,15
Siegfried Kauder,CDU,15
Gerlinde Kaupa,CSU,15
Jürgen Klimke,CDU,15
Julia Klöckner,CDU,15
Astrid Klug,SPD,15
Heinz Köhler,SPD,15
Kristina Köhler,CDU,15
Rolf Kramer,SPD,15
Ernst Kranz,SPD,15
Michael Kretschmer,CDU,15
Günter Krings,CDU,15
Hans-Ulrich Krüger,SPD,15
Renate Künast,GRÜNE,15
Markus Kurth,GRÜNE,15
Undine Kurth,GRÜNE,15
Sibylle Laurischk,FDP,15
Harald Leibrecht,FDP,15
Patricia Lips,CDU,15
Markus Löning,FDP,15
Gesine Lötzsch,DIE LINKE.,15
Anna Lührmann,GRÜNE,15
Dorothee Mantel,CSU,15
Caren Marks,SPD,15
Hilde Mattheis,SPD,15
Stephan Mayer,CSU,15
Conny Mayer,CDU,15
Petra Merkel,SPD,15
Doris Meyer,CSU,15
Klaus Minkel,CDU,15
Jerzy Montag,GRÜNE,15
Marlene Mortler,CSU,15
Stefan Müller,CSU,15
Hildegard Müller,CDU,15
Rolf Mützenich,SPD,15
Gesine Multhaupt,SPD,15
Henry Nitzsche,Plos,15
Georg Nüßlein,Plos,15
Erika Ober,SPD,15
Friedrich Ostendorff,GRÜNE,15
Eberhard Otto,FDP,15
Heinz Paula,SPD,15
Rita Pawelski,CDU,15
Joachim Pfeiffer,CDU,15
Sibylle Pfeiffer,CDU,15
Andreas Pinkwart,FDP,15
Wilhelm Priesmeier,SPD,15
Florian Pronold,SPD,15
Daniela Raab,CSU,15
Sascha Raabe,SPD,15
Gerold Reichenbach,SPD,15
Walter Riester,SPD,15
Hannelore Roedel,CSU,15
Karin Roth,SPD,15
Ortwin Runde,SPD,15
Albert Rupprecht,CSU,15
Peter Rzepka,CDU,15
Krista Sager,GRÜNE,15
Anton Schaaf,SPD,15
Axel Schäfer,SPD,15
Andreas Scheuer,CSU,15
Georg Schirmbeck,CDU,15
Wilfried Schreck,SPD,15
Ole Schröder,CDU,15
Bernhard Schulte-Drüggelte,CDU,15
Swen Schulz,SPD,15
Uwe Schummer,CDU,15
Martin Schwanholz,SPD,15
Kurt Segner,CDU,15
Matthias Sehling,CSU,15
Petra Selg,GRÜNE,15
Thomas Silberhorn,CSU,15
Ursula Sowa,GRÜNE,15
Jens Spahn,CDU,15
Christian Stetten,CDU,15
Rainer Stinner,FDP,15
Melanie Oßwald,CSU,15
Silke Stokar von Neuforn,GRÜNE,15
Gero Storjohann,CDU,15
Christoph Strässer,SPD,15
Michaela Tadjadod,CDU,15
Antje Tillmann,CDU,15
Marianne Tritz,GRÜNE,15
Hans-Jürgen Uhl,SPD,15
Hubert Ulrich,GRÜNE,15
Volkmar Uwe Vogel,CDU,15
Antje Vogel-Sperl,GRÜNE,15
Jörg Vogelsänger,SPD,15
Marlies Volkmer,SPD,15
Gerhard Wächter,CDU,15
Marco Wanderwitz,CDU,15
Andreas Weigel,SPD,15
Petra Weis,SPD,15
Ingo Wellenreuther,CDU,15
Andrea Wicklein,SPD,15
Josef Philip Winkler,GRÜNE,15
Claudia Winterstein,FDP,15
Ingo Wolf,FDP,15
Manfred Zöllmer,SPD,15
Willi Zylajew,CDU,15
Gisela Piltz,FDP,15
Christel Happach-Kasan,FDP,15
Angelika Brunkhorst,FDP,15
Michael Kauch,FDP,15
Lena Strothmann,CDU,15
Volker Wissing,FDP,15
Elvira Drobinski-Weiß,SPD,15
Artur Auernhammer,CSU,15
Angela Schmid,CDU,15
Hellmut Königshaus,FDP,15
Bärbel Kofler,SPD,15
Martina Eickhoff,SPD,15
Jutta Krüger-Jacob,GRÜNE,15
Karl Addicks,FDP,15
Monika Lazar,GRÜNE,15
Lars Klingbeil,SPD,15
Carl-Eduard Bismarck,CDU,15
Roland Dieckmann,CDU,15
Michael Terwiesche,FDP,15
Helmut Brandt,CDU,15
Petra Bläss-Rafajlovski,PDS,14
Rainer Jork,CDU,14
Markus Meckel,SPD,14
Kerstin Müller,GRÜNE,14
Ilse Aigner,CSU,14
Monika Balt,PDS,14
Hans-Peter Bartels,SPD,14
Eckhardt Barthel,SPD,14
Norbert Barthle,CDU,14
Dietmar Bartsch,DIE LINKE.,14
Günter Baumann,CDU,14
Axel Berg,SPD,14
Otto Bernhardt,CDU,14
Petra Bierwirth,SPD,14
Lothar Binding,SPD,14
Kurt Bodewig,SPD,14
Sylvia Bonitz,CDU,14
Klaus Brandner,SPD,14
Willi Brase,SPD,14
Ralf Brauksiepe,CDU,14
Rainer Brinkmann,SPD,14
Bernhard Brinkmann,SPD,14
Hans-Günter Bruckmann,SPD,14
Rainer Brüderle,FDP,14
Ernst Burgbacher,FDP,14
Cajus Julius Caesar,CDU,14
Peter Danckert,SPD,14
Leo Dautzenberg,CDU,14
Ekin Deligöz,GRÜNE,14
Thomas Dörflinger,CDU,14
Marie-Luise Dött,CDU,14
Thea Dückert,GRÜNE,14
Detlef Dzembritzki,SPD,14
Dieter Dzewas,SPD,14
Sebastian Edathy,SPD,14
Heidemarie Ehlert,PDS,14
Marga Elser,SPD,14
Hans Georg Faust,CDU,14
Hans-Josef Fell,GRÜNE,14
Heinrich Fink,PDS,14
Ingrid Fischbach,CDU,14
Axel E. Fischer,CDU,14
Ulrike Flach,FDP,14
Rainer Fornahl,SPD,14
Hans Forster,SPD,14
Peter Friedrich,SPD,14
Lilo Friedrich,SPD,14
Hans-Peter Friedrich,CSU,14
Harald Friese,SPD,14
Jochen-Konrad Fromme,CDU,14
Fred Gebhardt,PDS,14
Jürgen Gehb,CDU,14
Wolfgang Gehrcke,DIE LINKE.,14
Georg Girisch,CSU,14
Katrin Dagmar Göring-Eckardt,GRÜNE,14
Hans-Michael Goldmann,FDP,14
Renate Gradistanac,SPD,14
Klaus Grehn,PDS,14
Monika Griefahn,SPD,14
Wolfgang Grotthaus,SPD,14
Anke Hartnagel,SPD,14
Nina Hauer,SPD,14
Klaus Haupt,FDP,14
Norbert Hauser,CDU,14
Hubertus Heil,SPD,14
Ursula Heinen,CDU,14
Siegfried Helias,CDU,14
Frank Hempel,SPD,14
Hans Jochen Henke,CDU,14
Winfried Hermann,GRÜNE,14
Gustav Herzog,SPD,14
Klaus Hofbauer,CSU,14
Walter Hoffmann,SPD,14
Iris Hoffmann,SPD,14
Martin Hohmann,AfD,14
Klaus Holetschek,CSU,14
Carsten Hübner,PDS,14
Christel Humme,SPD,14
Sabine Jünger,PDS,14
Johannes Kahrs,SPD,14
Ulrich Kasparick,SPD,14
Evelyn Kenzler,PDS,14
Gudrun Kopp,FDP,14
Karin Kortmann,SPD,14
Anette Kramme,SPD,14
Martina Krogmann,CDU,14
Angelika Krüger-Leißner,SPD,14
Ernst Küchler,SPD,14
Ute Kumpf,SPD,14
Christine Lambrecht,SPD,14
Christian Lange,SPD,14
Christine Lehder,SPD,14
Ina Lenke,FDP,14
Eckhart Lewering,SPD,14
Ursula Lietz,CDU,14
Heidi Lippmann-Kasten,PDS,14
Ursula Lötzer,DIE LINKE.,14
Götz-Peter Lohmann,SPD,14
Reinhard Loske,GRÜNE,14
Tobias Marhold,SPD,14
Lothar Mark,SPD,14
Angela Marquardt,PDS,14
Ulrike Merten,SPD,14
Christoph Moosbauer,SPD,14
Bernward Müller,CDU,14
Klaus Wolfgang Müller,GRÜNE,14
Andrea Nahles,SPD,14
Kersten Naumann,DIE LINKE.,14
Dirk Niebel,FDP,14
Dietmar Nietan,SPD,14
Günter Nooke,CDU,14
Franz Obermeier,CSU,14
Eckhard Ohl,SPD,14
Holger Ortel,SPD,14
Petra Pau,DIE LINKE.,14
Johannes Pflug,SPD,14
Cornelia Pieper,FDP,14
Katherina Reiche,CDU,14
René Röspel,SPD,14
Ernst Dieter Rossmann,SPD,14
Claudia Roth,GRÜNE,14
Michael Roth,SPD,14
Birgit Roth,SPD,14
Thomas Sauer,SPD,14
Anita Schäfer,CDU,14
Silvia Schmidt,SPD,14
Carsten Schneider,SPD,14
Karsten Schönfeld,SPD,14
Fritz Schösser,SPD,14
Olaf Scholz,SPD,14
Gustav-Adolf Schur,PDS,14
Ewald Schurer,SPD,14
Werner Siemann,CDU,14
Christian Simmert,GRÜNE,14
Margrit Spielmann,SPD,14
Ditmar Staffelt,SPD,14
Rolf Stöckel,SPD,14
Dorothea Störr-Ritter,CDU,14
Rita Streb-Hesse,SPD,14
Thomas Strobl,CDU,14
Joachim Stünker,SPD,14
Edeltraut Töpfer,CDU,14
Jürgen Trittin,GRÜNE,14
Hans-Peter Uhl,CSU,14
Arnold Vaatz,CDU,14
Rüdiger Veit,SPD,14
Simone Violka,SPD,14
Angelika Volquartz,CDU,14
Sylvia Voß,GRÜNE,14
Andrea Astrid Voßhoff,CDU,14
Hedi Wegener,SPD,14
Peter Weiß,CDU,14
Gerald Weiß,CDU,14
Ernst Ulrich Weizsäcker,SPD,14
Rainer Wend,SPD,14
Annette Widmann-Mauz,CDU,14
Jürgen Wieczorek,SPD,14
Heino Wiese,SPD,14
Klaus Wiesehügel,SPD,14
Klaus-Peter Willsch,CDU,14
Brigitte Wimmer,SPD,14
Engelbert Wistuba,SPD,14
Barbara Wittig,SPD,14
Werner Wittlich,CDU,14
Aribert Wolf,CSU,14
Waltraud Wolff,SPD,14
Gudrun Roos,SPD,14
Ingrid Arndt-Brauer,SPD,14
Reinhold Strobl,SPD,14
Albrecht Feibel,CDU,14
Carola Reimann,SPD,14
Grietje Bettin,GRÜNE,14
Kerstin Griese,SPD,14
Pia Maier,PDS,14
Ulrich Kelber,SPD,14
Frank Schmidt (Weilburg),SPD,14
Antje Blumenthal,CDU,14
Gabriele Lösekrug-Möller,SPD,14
Bärbel Grygier,PDS,14
Gudrun Serowiecki,FDP,14
Dieter Wiefelspütz,SPD,13
Peter Altmaier,CDU,13
Gisela Altmann,GRÜNE,13
Elisabeth Altmann,GRÜNE,13
Ernst Bahr,SPD,13
Doris Barnett,SPD,13
Klaus Barthel,SPD,13
Franz-Peter Basten,CDU,13
Volker Beck,GRÜNE,13
Wolfgang Behrendt,SPD,13
Matthias Berninger,GRÜNE,13
Hans-Werner Bertl,SPD,13
Wolfgang Bierstedt,PDS,13
Maritta Böttcher,PDS,13
Wolfgang Bosbach,CDU,13
Rudolf Braun,CDU,13
Hildebrecht Braun,FDP,13
Tilo Braune,SPD,13
Eva-Maria Bulling-Schröter,DIE LINKE.,13
Annelie Buntenbach,GRÜNE,13
Christel Deichmann,SPD,13
Hubert Deittert,CDU,13
Amke Dietert-Scheuer,GRÜNE,13
Wilhelm Dietzel,CDU,13
Peter Dreßen,SPD,13
Franziska Eichstädt-Bohlig,GRÜNE,13
Heinrich Einsiedel,PDS,13
Ludwig Elm,PDS,13
Peter Enders,SPD,13
Petra Ernstberger,SPD,13
Heinz-Dieter Eßmann,CDU,13
Ulf Fink,CDU,13
Andrea Fischer,GRÜNE,13
Gabriele Fograscher,SPD,13
Iris Follak,SPD,13
Dagmar Freitag,SPD,13
Gisela Frick,FDP,13
Wolfgang Gerhardt,FDP,13
Günter Gloser,SPD,13
Wilma Glücklich,CDU,13
Angelika Graf,SPD,13
Dieter Grasedieck,SPD,13
Rita Grießhaber,GRÜNE,13
Kurt-Dieter Grill,CDU,13
Hermann Gröhe,CDU,13
Manfred Grund,CDU,13
Klaus Hagemann,SPD,13
Alfred Hartenbach,SPD,13
Reinhold Hemker,SPD,13
Rolf Hempelmann,SPD,13
Barbara Hendricks,SPD,13
Antje Hermenau,GRÜNE,13
Monika Heubaum,SPD,13
Stefan Heym,Plos,13
Kristin Heyne,GRÜNE,13
Uwe Hiksch,PDS,13
Walter Hirche,FDP,13
Gerd Höfer,SPD,13
Ulrike Höfken-Deipenbrock,GRÜNE,13
Jelena Hoffmann,SPD,13
Frank Hofmann,SPD,13
Ingrid Holzhüter,SPD,13
Eike Hovermann,SPD,13
Michaele Hustedt,GRÜNE,13
Wolfgang Ilte,SPD,13
Barbara Imhof,SPD,13
Brunhilde Irber,SPD,13
Willibald Jacob,PDS,13
Peter Jacoby,CDU,13
Jann-Peter Janssen,SPD,13
Helmut Jawurek,CSU,13
Gerhard Jüttemann,PDS,13
Manfred Kanther,CDU,13
Sabine Kaspereit,SPD,13
Klaus Kinkel,FDP,13
Manuel Kiper,GRÜNE,13
Eckart Klaeden,CDU,13
Bernd Klaußner,CDU,13
Heidi Knake-Werner,PDS,13
Monika Knoche,DIE LINKE.,13
Rolf Köhne,PDS,13
Norbert Königshofen,CDU,13
Angelika Köster-Loßack,GRÜNE,13
Andreas Krautscheid,CDU,13
Nicolette Kressl,SPD,13
Volker Kröning,SPD,13
Thomas Krüger,SPD,13
Hermann Kues,CDU,13
Werner Kuhn,CDU,13
Konrad Kunick,SPD,13
Christine Kurzhals,SPD,13
Rolf Kutzmutz,PDS,13
Werner Labsch,SPD,13
Oskar Lafontaine,DIE LINKE.,13
Karl A. Lamers,CDU,13
Heinz Lanfermann,FDP,13
Armin Laschet,CDU,13
Waltraud Lehn,SPD,13
Steffi Lemke,GRÜNE,13
Werner Lensing,CDU,13
Peter Letzgus,CDU,13
Erika Lotz,SPD,13
Heidemarie Lüth,PDS,13
Christa Luft,PDS,13
Günther Maleuda,PDS,13
Winfried Mante,SPD,13
Michael Meister,CDU,13
Angelika Mertens,SPD,13
Friedrich Merz,CDU,13
Oswald Metzger,GRÜNE,13
Rudolf Meyer,CDU,13
Hans Michelbach,CSU,13
Ursula Mogg,SPD,13
Manfred Müller,PDS,13
Gerd Müller,CSU,13
Winfried Nachtwei,GRÜNE,13
Rosel Neuhäuser,PDS,13
Kurt Neumann,SPD,13
Cem Özdemir,GRÜNE,13
Leyla Onur,SPD,13
Albrecht Papenroth,SPD,13
Georg Pfannenstein,SPD,13
Beatrix Philipp,CDU,13
Ruprecht Polenz,CDU,13
Marlies Pretzlaff,CDU,13
Simone Probst,GRÜNE,13
Thomas Rachel,CDU,13
Helmut Rauber,CDU,13
Karin Rehbock-Zureich,SPD,13
Christa Reichard,CDU,13
Klaus Dieter Reichardt,CDU,13
Günter Rexrodt,FDP,13
Roland Richter,CDU,13
Roland Richwien,CDU,13
Reinhold Robbe,SPD,13
Jürgen Rochlitz,GRÜNE,13
