15_062_2003-09-24.json,Herr Präsident
15_070_2003-10-24.json,zu demonstrieren
15_072_2003-11-06.json,Ute Voigt
15_104_2004-04-28.json,ich unterstreichen
15_121_2004-09-07.json,darauf hinzuweisen
15_130_2004-10-01.json,Fritz-Rudolf Körper
15_138_2004-11-11.json,Thema Ostdeutschland
16_010_2006-01-18.json,Herr Staatsminister
16_082_2007-03-01.json,mir gewünscht
16_130_2007-11-29.json,Verständnis dafür
16_186_2008-11-12.json,Dr. Frieder Meyer-Krahmer
16_186_2008-11-12.json,Dr. Frieder Meyer-Krahmer
16_186_2008-11-12.json,Dr. Frieder Meyer-Krahmer
16_186_2008-11-12.json,Dr. Frieder Meyer-Krahmer
16_186_2008-11-12.json,Dr. Frieder Meyer-Krahmer
17_044_2010-05-21.json,wir verfahren
17_070_2010-11-10.json,Dr. August Hanning
17_083_2011-01-19.json,Spannend ist
17_099_2011-03-24.json,Kraft gesetzt
17_202_2012-10-26.json,dem schließen
17_207_2012-11-21.json,Verbraucher oder
17_215_2012-12-14.json,Ich glaube
18_007_2014-01-15.json,Herr Beck
18_036_2014-05-22.json,Aydan Özoguz
18_039_2014-06-05.json,Aydan Özoguz
18_046_2014-07-03.json,Aydan Özoguz
18_050_2014-09-10.json,Aydan Özoguz
18_056_2014-10-08.json,Klaus-Dieter Fritsche
18_056_2014-10-08.json,Klaus-Dieter Fritsche
18_056_2014-10-08.json,Klaus-Dieter Fritsche
18_059_2014-10-15.json,Klaus-Dieter Fritsche
18_059_2014-10-15.json,Klaus-Dieter Fritsche
18_059_2014-10-15.json,Klaus-Dieter Fritsche
18_062_2014-11-05.json,Aydan Özoguz
18_073_2014-12-04.json,Aydan Özoguz
18_085_2015-02-05.json,Aydan Özoguz
18_093_2015-03-18.json,Aydan Özoguz
18_093_2015-03-18.json,Aydan Özoguz
18_093_2015-03-18.json,Aydan Özoguz
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_148_2016-01-13.json,Klaus-Dieter Fritsche
18_180_2016-06-24.json,der weiß
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_189_2016-09-21.json,Klaus-Dieter Fritsche
18_214_2017-01-25.json,Klaus-Dieter Fritsche
18_214_2017-01-25.json,Klaus-Dieter Fritsche
18_214_2017-01-25.json,Klaus-Dieter Fritsche
18_214_2017-01-25.json,Klaus-Dieter Fritsche
18_214_2017-01-25.json,Klaus-Dieter Fritsche
18_220_2017-03-08.json,Klaus-Dieter Fritsche
18_220_2017-03-08.json,Klaus-Dieter Fritsche
18_220_2017-03-08.json,Klaus-Dieter Fritsche
18_220_2017-03-08.json,Klaus-Dieter Fritsche
18_220_2017-03-08.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_005_2017-12-13.json,Klaus-Dieter Fritsche
19_013_2018-02-21.json,Klaus-Dieter Fritsche
19_013_2018-02-21.json,Klaus-Dieter Fritsche
19_013_2018-02-21.json,Klaus-Dieter Fritsche
19_035_2018-06-06.json,Johannes Geismann
20_030_2022-04-27.json,Ich weiß
20_102_2023-05-10.json,Arbeitsvertrag unterschrieben
